seed,dimension,relation,control,relation_or_control,shell,panel,source_data_hash,source_value_pairwise_accuracy,source_rank_target_agreement,source_value_standardized_target_rmse,source_value_standardized_target_rmse_definition,source_query_transform,source_context_query_hash,source_test_query_hash,source_context_oob_count,source_context_oob_rate,source_test_oob_count,source_test_oob_rate,target_context_design_hash,target_test_design_hash,target_test_truth_hash,source_permutation_hash,theta,independent_theta,model_seed
23,2,identity,identity_label_permutation,identity_label_permutation,1.0,test,07a752d847ecdfcd946c081f187abf07ee8d666a697e91354be22413d2bc257f,0.5901820866141733,0.5858422493157502,1.308370282293533,source raw-value GP prediction in source standard units versus independently robust-standardized target test truth,identity,7e7dcf0683f6d0e6de0ef02526bbe2555b491ccc34d680c19d571270d85ce637,8b6a1b7b662866e6d0e202f28f7e665c5560a0a2c2ebffdb8896e870853ccc77,0,0.0,0,0.0,7e7dcf0683f6d0e6de0ef02526bbe2555b491ccc34d680c19d571270d85ce637,8b6a1b7b662866e6d0e202f28f7e665c5560a0a2c2ebffdb8896e870853ccc77,46b5a3c06fd728af3fb8264f83a8ec8767b6472d135a8f2ba96439c570f94a70,dfedb82b9d553b4ae2d1e0ffcc6f85d98395e6471b225eb44f831a44bc3fb7ac,2.6281187768713807,5.23982728362367,568697161
23,2,output_affine,none,output_affine,0.35,test,7a622cbb59873547e95cc8b6180b6d2bc16bef83355a5d8d89c7bc4fb25a4f7e,0.9803149606299213,0.891363188976378,1.3692844793574304,source raw-value GP prediction in source standard units versus independently robust-standardized target test truth,output_affine,7e7dcf0683f6d0e6de0ef02526bbe2555b491ccc34d680c19d571270d85ce637,e293cc3bcf48d031f8c097d9f13c69393a95109c0ba687a81b37e8d18f27e71e,0,0.0,0,0.0,7e7dcf0683f6d0e6de0ef02526bbe2555b491ccc34d680c19d571270d85ce637,e293cc3bcf48d031f8c097d9f13c69393a95109c0ba687a81b37e8d18f27e71e,f15bf9ce91edfbb9abffd76c9c0352b88b1e36cf4b037be9d1c48cb5a3f0426a,dfedb82b9d553b4ae2d1e0ffcc6f85d98395e6471b225eb44f831a44bc3fb7ac,2.6281187768713807,5.23982728362367,1213593323
23,2,output_affine,none,output_affine,0.7,test,7a622cbb59873547e95cc8b6180b6d2bc16bef83355a5d8d89c7bc4fb25a4f7e,0.9810531496062992,0.8806594488188977,3.4787253508971334,source raw-value GP prediction in source standard units versus independently robust-standardized target test truth,output_affine,7e7dcf0683f6d0e6de0ef02526bbe2555b491ccc34d680c19d571270d85ce637,ff6f4be9108f7149a05ffbb9a5e7f901eb5411cbec9665494b3d6351c45d3162,0,0.0,0,0.0,7e7dcf0683f6d0e6de0ef02526bbe2555b491ccc34d680c19d571270d85ce637,ff6f4be9108f7149a05ffbb9a5e7f901eb5411cbec9665494b3d6351c45d3162,52c627dbdebc43efd47fde800dcb685a5f5de3c01e78d71bc9502445824c9fa6,dfedb82b9d553b4ae2d1e0ffcc6f85d98395e6471b225eb44f831a44bc3fb7ac,2.6281187768713807,5.23982728362367,2093424990
23,2,output_affine,none,output_affine,1.0,test,7a622cbb59873547e95cc8b6180b6d2bc16bef83355a5d8d89c7bc4fb25a4f7e,0.9820374015748031,0.9389763779527559,1.0554236712993714,source raw-value GP prediction in source standard units versus independently robust-standardized target test truth,output_affine,7e7dcf0683f6d0e6de0ef02526bbe2555b491ccc34d680c19d571270d85ce637,8b6a1b7b662866e6d0e202f28f7e665c5560a0a2c2ebffdb8896e870853ccc77,0,0.0,0,0.0,7e7dcf0683f6d0e6de0ef02526bbe2555b491ccc34d680c19d571270d85ce637,8b6a1b7b662866e6d0e202f28f7e665c5560a0a2c2ebffdb8896e870853ccc77,0f312389a06fcc41b6082608a054d42663b8757cfbf91a6beca1ee16cbd01d22,dfedb82b9d553b4ae2d1e0ffcc6f85d98395e6471b225eb44f831a44bc3fb7ac,2.6281187768713807,5.23982728362367,412435350
23,2,scale_0.7,none,scale_0.7,0.35,test,7a622cbb59873547e95cc8b6180b6d2bc16bef83355a5d8d89c7bc4fb25a4f7e,0.9961860236220472,0.9238435039370079,1.3488044227751577,source raw-value GP prediction in source standard units versus independently robust-standardized target test truth,scale_0.7,e50613a61af12c48783d078350a165f1eaa8f960c69b8f074b86fddca6562bd3,aa0beb5b66297067d957acbbef96d56d7ab3e480268d3610980c1aea964208a6,0,0.0,0,0.0,7e7dcf0683f6d0e6de0ef02526bbe2555b491ccc34d680c19d571270d85ce637,e293cc3bcf48d031f8c097d9f13c69393a95109c0ba687a81b37e8d18f27e71e,8d26fa4a7177164632d52f120ef0056eb74fa50e2c4d18787bed66454e67b260,dfedb82b9d553b4ae2d1e0ffcc6f85d98395e6471b225eb44f831a44bc3fb7ac,2.6281187768713807,5.23982728362367,275446385
23,2,scale_0.7,none,scale_0.7,0.7,test,7a622cbb59873547e95cc8b6180b6d2bc16bef83355a5d8d89c7bc4fb25a4f7e,0.9959399606299213,0.9547244094488189,1.2130830937903245,source raw-value GP prediction in source standard units versus independently robust-standardized target test truth,scale_0.7,e50613a61af12c48783d078350a165f1eaa8f960c69b8f074b86fddca6562bd3,433d06b1444d8a5568e6046b92ccc51bfaa08f068250307890e9d5d95bfe3777,0,0.0,0,0.0,7e7dcf0683f6d0e6de0ef02526bbe2555b491ccc34d680c19d571270d85ce637,ff6f4be9108f7149a05ffbb9a5e7f901eb5411cbec9665494b3d6351c45d3162,394e1bdf434ca254d43b571834f7e15492da8805a32e841cef5e5ae7852cc821,dfedb82b9d553b4ae2d1e0ffcc6f85d98395e6471b225eb44f831a44bc3fb7ac,2.6281187768713807,5.23982728362367,1247505409
23,2,scale_0.7,none,scale_0.7,1.0,test,7a622cbb59873547e95cc8b6180b6d2bc16bef83355a5d8d89c7bc4fb25a4f7e,0.9810531496062992,0.8806594488188977,3.4787253508970717,source raw-value GP prediction in source standard units versus independently robust-standardized target test truth,scale_0.7,e50613a61af12c48783d078350a165f1eaa8f960c69b8f074b86fddca6562bd3,ff6f4be9108f7149a05ffbb9a5e7f901eb5411cbec9665494b3d6351c45d3162,0,0.0,0,0.0,7e7dcf0683f6d0e6de0ef02526bbe2555b491ccc34d680c19d571270d85ce637,8b6a1b7b662866e6d0e202f28f7e665c5560a0a2c2ebffdb8896e870853ccc77,5ca0d1cec69d317e95a93dd183ac147a50c9afc20be87fb837f72fbac07fa4d2,dfedb82b9d553b4ae2d1e0ffcc6f85d98395e6471b225eb44f831a44bc3fb7ac,2.6281187768713807,5.23982728362367,180903275
23,2,scale_1.5,none,scale_1.5,0.35,test,7a622cbb59873547e95cc8b6180b6d2bc16bef83355a5d8d89c7bc4fb25a4f7e,0.9940944881889764,0.9473425196850394,1.2247995243023198,source raw-value GP prediction in source standard units versus independently robust-standardized target test truth,scale_1.5,4139f8cbfe72d2ea4521c94d30348a9dfc822b756a59006c5138a70c1dc7191a,8b73481fe325b1e68d8aa286f90d091d688f5b13eb4d021c4b9bd30c4e160ac3,5,0.4166666666666667,0,0.0,7e7dcf0683f6d0e6de0ef02526bbe2555b491ccc34d680c19d571270d85ce637,e293cc3bcf48d031f8c097d9f13c69393a95109c0ba687a81b37e8d18f27e71e,8ea5aa14c4814119e9bc76043786bb206906f4d9bd0ed327eb33f1325a93df95,dfedb82b9d553b4ae2d1e0ffcc6f85d98395e6471b225eb44f831a44bc3fb7ac,2.6281187768713807,5.23982728362367,1185733707
23,2,scale_1.5,none,scale_1.5,0.7,test,7a622cbb59873547e95cc8b6180b6d2bc16bef83355a5d8d89c7bc4fb25a4f7e,0.9562007874015748,0.8957923228346457,1.3385891431385695,source raw-value GP prediction in source standard units versus independently robust-standardized target test truth,scale_1.5,4139f8cbfe72d2ea4521c94d30348a9dfc822b756a59006c5138a70c1dc7191a,c7a4811b2626b25ffde421bef6be79ee16f83a59365a31d21100114d543d7045,5,0.4166666666666667,44,0.34375,7e7dcf0683f6d0e6de0ef02526bbe2555b491ccc34d680c19d571270d85ce637,ff6f4be9108f7149a05ffbb9a5e7f901eb5411cbec9665494b3d6351c45d3162,14e4a61a20a11d7e85b5254a3c742f0ba71f747267f128d79c8094e329136313,dfedb82b9d553b4ae2d1e0ffcc6f85d98395e6471b225eb44f831a44bc3fb7ac,2.6281187768713807,5.23982728362367,2040630556
23,2,scale_1.5,none,scale_1.5,1.0,test,7a622cbb59873547e95cc8b6180b6d2bc16bef83355a5d8d89c7bc4fb25a4f7e,0.8233267716535433,0.6667076771653543,2.249300001854506,source raw-value GP prediction in source standard units versus independently robust-standardized target test truth,scale_1.5,4139f8cbfe72d2ea4521c94d30348a9dfc822b756a59006c5138a70c1dc7191a,2701a47384f6c605ca79dbce82c0fa2e53e79f2015c92c93cff2dfb9c87acc92,5,0.4166666666666667,128,1.0,7e7dcf0683f6d0e6de0ef02526bbe2555b491ccc34d680c19d571270d85ce637,8b6a1b7b662866e6d0e202f28f7e665c5560a0a2c2ebffdb8896e870853ccc77,ded4d53ef998f3b046ba314445469b404d79dbc092cdec063319fc192703e6b1,dfedb82b9d553b4ae2d1e0ffcc6f85d98395e6471b225eb44f831a44bc3fb7ac,2.6281187768713807,5.23982728362367,21707041
23,2,rotate_45,none,rotate_45,0.35,test,7a622cbb59873547e95cc8b6180b6d2bc16bef83355a5d8d89c7bc4fb25a4f7e,0.9876968503937008,0.8884104330708661,1.3080391789704922,source raw-value GP prediction in source standard units versus independently robust-standardized target test truth,rotate_45,3beeeb558c95c5344d529c62a4bf48c6bf1807ebd04b029769b87a8ed83a562a,77c1ffff3c42ac8e3280e776937d21a9d6db50f0d866951be00c047c4b0737a1,0,0.0,0,0.0,7e7dcf0683f6d0e6de0ef02526bbe2555b491ccc34d680c19d571270d85ce637,e293cc3bcf48d031f8c097d9f13c69393a95109c0ba687a81b37e8d18f27e71e,3b1cb18571f309c9a637677e67ae98eed6957246beed6b8dade2b2c98b830265,dfedb82b9d553b4ae2d1e0ffcc6f85d98395e6471b225eb44f831a44bc3fb7ac,2.6281187768713807,5.23982728362367,1171963196
23,2,rotate_45,none,rotate_45,0.7,test,7a622cbb59873547e95cc8b6180b6d2bc16bef83355a5d8d89c7bc4fb25a4f7e,0.9585383858267716,0.8603592519685039,4.492964369821602,source raw-value GP prediction in source standard units versus independently robust-standardized target test truth,rotate_45,3beeeb558c95c5344d529c62a4bf48c6bf1807ebd04b029769b87a8ed83a562a,e8be975301539912958a5cb4a30c150e4dad6adb556ed5bac7f516473f193d4b,0,0.0,0,0.0,7e7dcf0683f6d0e6de0ef02526bbe2555b491ccc34d680c19d571270d85ce637,ff6f4be9108f7149a05ffbb9a5e7f901eb5411cbec9665494b3d6351c45d3162,a289b8a310aca1cc07c5753b951a85b0c6bab6a18fd16b1da9ad621821fb9207,dfedb82b9d553b4ae2d1e0ffcc6f85d98395e6471b225eb44f831a44bc3fb7ac,2.6281187768713807,5.23982728362367,932253339
23,2,rotate_45,none,rotate_45,1.0,test,7a622cbb59873547e95cc8b6180b6d2bc16bef83355a5d8d89c7bc4fb25a4f7e,0.9857283464566929,0.9559547244094488,0.9141851261053477,source raw-value GP prediction in source standard units versus independently robust-standardized target test truth,rotate_45,3beeeb558c95c5344d529c62a4bf48c6bf1807ebd04b029769b87a8ed83a562a,65c2754164c1211ad0b723bb4871ce3635b92c24913aba4dc10078dac1b08b37,0,0.0,0,0.0,7e7dcf0683f6d0e6de0ef02526bbe2555b491ccc34d680c19d571270d85ce637,8b6a1b7b662866e6d0e202f28f7e665c5560a0a2c2ebffdb8896e870853ccc77,65c671d076999889139e3957ae29c0c48c670f62faf789cfb0d8af10b7818506,dfedb82b9d553b4ae2d1e0ffcc6f85d98395e6471b225eb44f831a44bc3fb7ac,2.6281187768713807,5.23982728362367,23940621
23,2,roughness,none,roughness,0.35,test,7a622cbb59873547e95cc8b6180b6d2bc16bef83355a5d8d89c7bc4fb25a4f7e,0.46001476377952755,0.4168307086614173,2.8518189929475306,source raw-value GP prediction in source standard units versus independently robust-standardized target test truth,roughness,7e7dcf0683f6d0e6de0ef02526bbe2555b491ccc34d680c19d571270d85ce637,e293cc3bcf48d031f8c097d9f13c69393a95109c0ba687a81b37e8d18f27e71e,0,0.0,0,0.0,7e7dcf0683f6d0e6de0ef02526bbe2555b491ccc34d680c19d571270d85ce637,e293cc3bcf48d031f8c097d9f13c69393a95109c0ba687a81b37e8d18f27e71e,08aadf2033bcfafb17217b455510f6edc280cda216a00b0845a96ffe4afc2710,dfedb82b9d553b4ae2d1e0ffcc6f85d98395e6471b225eb44f831a44bc3fb7ac,2.6281187768713807,5.23982728362367,815206176
23,2,roughness,none,roughness,0.7,test,7a622cbb59873547e95cc8b6180b6d2bc16bef83355a5d8d89c7bc4fb25a4f7e,0.6979576771653543,0.6433316929133859,0.7342057406728592,source raw-value GP prediction in source standard units versus independently robust-standardized target test truth,roughness,7e7dcf0683f6d0e6de0ef02526bbe2555b491ccc34d680c19d571270d85ce637,ff6f4be9108f7149a05ffbb9a5e7f901eb5411cbec9665494b3d6351c45d3162,0,0.0,0,0.0,7e7dcf0683f6d0e6de0ef02526bbe2555b491ccc34d680c19d571270d85ce637,ff6f4be9108f7149a05ffbb9a5e7f901eb5411cbec9665494b3d6351c45d3162,97d02aadf8fb9cd64d0f4229a61ff466adbfb4b4653ffa1b3d94a1cb1d080e7d,dfedb82b9d553b4ae2d1e0ffcc6f85d98395e6471b225eb44f831a44bc3fb7ac,2.6281187768713807,5.23982728362367,2131563104
23,2,roughness,none,roughness,1.0,test,7a622cbb59873547e95cc8b6180b6d2bc16bef83355a5d8d89c7bc4fb25a4f7e,0.7365895669291339,0.7075541338582677,1.2971043427324516,source raw-value GP prediction in source standard units versus independently robust-standardized target test truth,roughness,7e7dcf0683f6d0e6de0ef02526bbe2555b491ccc34d680c19d571270d85ce637,8b6a1b7b662866e6d0e202f28f7e665c5560a0a2c2ebffdb8896e870853ccc77,0,0.0,0,0.0,7e7dcf0683f6d0e6de0ef02526bbe2555b491ccc34d680c19d571270d85ce637,8b6a1b7b662866e6d0e202f28f7e665c5560a0a2c2ebffdb8896e870853ccc77,199e851c3e5906a897b8c5987be99e43aef2515e088a3b8534bd1d0b254b97c8,dfedb82b9d553b4ae2d1e0ffcc6f85d98395e6471b225eb44f831a44bc3fb7ac,2.6281187768713807,5.23982728362367,1942954930
23,2,reversal,none,reversal,0.35,test,7a622cbb59873547e95cc8b6180b6d2bc16bef83355a5d8d89c7bc4fb25a4f7e,0.01968503937007874,0.10863681102362205,2.5773379301510713,source raw-value GP prediction in source standard units versus independently robust-standardized target test truth,reversal,7e7dcf0683f6d0e6de0ef02526bbe2555b491ccc34d680c19d571270d85ce637,e293cc3bcf48d031f8c097d9f13c69393a95109c0ba687a81b37e8d18f27e71e,0,0.0,0,0.0,7e7dcf0683f6d0e6de0ef02526bbe2555b491ccc34d680c19d571270d85ce637,e293cc3bcf48d031f8c097d9f13c69393a95109c0ba687a81b37e8d18f27e71e,663be810cb7d827b5794c85880a206ccc0b0078ee189bd77eedbac73aba80b52,dfedb82b9d553b4ae2d1e0ffcc6f85d98395e6471b225eb44f831a44bc3fb7ac,2.6281187768713807,5.23982728362367,1216605112
23,2,reversal,none,reversal,0.7,test,7a622cbb59873547e95cc8b6180b6d2bc16bef83355a5d8d89c7bc4fb25a4f7e,0.01894685039370079,0.11934055118110236,4.311552218380548,source raw-value GP prediction in source standard units versus independently robust-standardized target test truth,reversal,7e7dcf0683f6d0e6de0ef02526bbe2555b491ccc34d680c19d571270d85ce637,ff6f4be9108f7149a05ffbb9a5e7f901eb5411cbec9665494b3d6351c45d3162,0,0.0,0,0.0,7e7dcf0683f6d0e6de0ef02526bbe2555b491ccc34d680c19d571270d85ce637,ff6f4be9108f7149a05ffbb9a5e7f901eb5411cbec9665494b3d6351c45d3162,f2c3bb1d116c4e1e1a470b396559aa3b29bde23d7493b85e11c55c29faeee7fc,dfedb82b9d553b4ae2d1e0ffcc6f85d98395e6471b225eb44f831a44bc3fb7ac,2.6281187768713807,5.23982728362367,671890758
23,2,reversal,none,reversal,1.0,test,7a622cbb59873547e95cc8b6180b6d2bc16bef83355a5d8d89c7bc4fb25a4f7e,0.01796259842519685,0.0610236220472441,2.1402927321527856,source raw-value GP prediction in source standard units versus independently robust-standardized target test truth,reversal,7e7dcf0683f6d0e6de0ef02526bbe2555b491ccc34d680c19d571270d85ce637,8b6a1b7b662866e6d0e202f28f7e665c5560a0a2c2ebffdb8896e870853ccc77,0,0.0,0,0.0,7e7dcf0683f6d0e6de0ef02526bbe2555b491ccc34d680c19d571270d85ce637,8b6a1b7b662866e6d0e202f28f7e665c5560a0a2c2ebffdb8896e870853ccc77,0b3e47bf684a34eff29d246e1335904533f8b2db555f3d45a497ca450b8dbf4b,dfedb82b9d553b4ae2d1e0ffcc6f85d98395e6471b225eb44f831a44bc3fb7ac,2.6281187768713807,5.23982728362367,225318269
23,2,independent_expert,none,independent_expert,0.35,test,b7ccf06f03d0c1848dd65cb76fabfda8d6ace8c8b36b4400957d60c124541930,0.5385088582677166,0.49777227722772277,2.148758304617234,source raw-value GP prediction in source standard units versus independently robust-standardized target test truth,independent_expert,7e7dcf0683f6d0e6de0ef02526bbe2555b491ccc34d680c19d571270d85ce637,e293cc3bcf48d031f8c097d9f13c69393a95109c0ba687a81b37e8d18f27e71e,0,0.0,0,0.0,7e7dcf0683f6d0e6de0ef02526bbe2555b491ccc34d680c19d571270d85ce637,e293cc3bcf48d031f8c097d9f13c69393a95109c0ba687a81b37e8d18f27e71e,6c653213ed42603d2b3c9f2c4c770db1f4b11f43ba5d75727fc22a14f82dbf50,dfedb82b9d553b4ae2d1e0ffcc6f85d98395e6471b225eb44f831a44bc3fb7ac,2.6281187768713807,5.23982728362367,754200856
23,2,independent_expert,none,independent_expert,0.7,test,b7ccf06f03d0c1848dd65cb76fabfda8d6ace8c8b36b4400957d60c124541930,0.4136318897637795,0.41375031025068254,4.210726903903492,source raw-value GP prediction in source standard units versus independently robust-standardized target test truth,independent_expert,7e7dcf0683f6d0e6de0ef02526bbe2555b491ccc34d680c19d571270d85ce637,ff6f4be9108f7149a05ffbb9a5e7f901eb5411cbec9665494b3d6351c45d3162,0,0.0,0,0.0,7e7dcf0683f6d0e6de0ef02526bbe2555b491ccc34d680c19d571270d85ce637,ff6f4be9108f7149a05ffbb9a5e7f901eb5411cbec9665494b3d6351c45d3162,bdcebf83a113cec80a10248bbd599aea05f66cd55516715f1da6ec86ccf1ce83,dfedb82b9d553b4ae2d1e0ffcc6f85d98395e6471b225eb44f831a44bc3fb7ac,2.6281187768713807,5.23982728362367,1428145234
23,2,independent_expert,none,independent_expert,1.0,test,b7ccf06f03d0c1848dd65cb76fabfda8d6ace8c8b36b4400957d60c124541930,0.5820620078740157,0.5677506775067751,1.010159113091621,source raw-value GP prediction in source standard units versus independently robust-standardized target test truth,independent_expert,7e7dcf0683f6d0e6de0ef02526bbe2555b491ccc34d680c19d571270d85ce637,8b6a1b7b662866e6d0e202f28f7e665c5560a0a2c2ebffdb8896e870853ccc77,0,0.0,0,0.0,7e7dcf0683f6d0e6de0ef02526bbe2555b491ccc34d680c19d571270d85ce637,8b6a1b7b662866e6d0e202f28f7e665c5560a0a2c2ebffdb8896e870853ccc77,46b5a3c06fd728af3fb8264f83a8ec8767b6472d135a8f2ba96439c570f94a70,dfedb82b9d553b4ae2d1e0ffcc6f85d98395e6471b225eb44f831a44bc3fb7ac,2.6281187768713807,5.23982728362367,1765845747
37,2,identity,none,identity,0.35,test,654f313f8e4880435b4df1dd48ab5ce1f6a4f3c0b19ee2120247c50f3b81c64c,0.9761318897637795,0.9016978346456693,1.164366023671071,source raw-value GP prediction in source standard units versus independently robust-standardized target test truth,identity,668b1327d3dc09b9affd2221da8527d31d439513dc7fd9abec16ac75478abc91,5872a236cf85904d4a5eac1a9abc4c4ea1b59a0284e0e67e704e46bbad6ddc45,0,0.0,0,0.0,668b1327d3dc09b9affd2221da8527d31d439513dc7fd9abec16ac75478abc91,5872a236cf85904d4a5eac1a9abc4c4ea1b59a0284e0e67e704e46bbad6ddc45,5904af3890f5827b2fc50cdb27e528a720584e01c4b2006460463254ca9c2001,1205f6b417979053b48b706989edd8d994616a77d99269985fe7bb081e71014a,1.8745468038412647,3.2734328370737136,1771058281
37,2,identity,none,identity,0.7,test,654f313f8e4880435b4df1dd48ab5ce1f6a4f3c0b19ee2120247c50f3b81c64c,0.9579232283464567,0.859005905511811,3.6012560008878824,source raw-value GP prediction in source standard units versus independently robust-standardized target test truth,identity,668b1327d3dc09b9affd2221da8527d31d439513dc7fd9abec16ac75478abc91,b1c81832ffd420f3755a48368bd1fcfdfc13905a48a7457f4364ae878391867d,0,0.0,0,0.0,668b1327d3dc09b9affd2221da8527d31d439513dc7fd9abec16ac75478abc91,b1c81832ffd420f3755a48368bd1fcfdfc13905a48a7457f4364ae878391867d,7c724200457735071128e7efbcc736b006914f0f65f1cd3441c9af1541ac2b09,1205f6b417979053b48b706989edd8d994616a77d99269985fe7bb081e71014a,1.8745468038412647,3.2734328370737136,1309448054
37,2,identity,none,identity,1.0,test,654f313f8e4880435b4df1dd48ab5ce1f6a4f3c0b19ee2120247c50f3b81c64c,0.9800688976377953,0.9589074803149606,0.7097563961225428,source raw-value GP prediction in source standard units versus independently robust-standardized target test truth,identity,668b1327d3dc09b9affd2221da8527d31d439513dc7fd9abec16ac75478abc91,0ea4c8cb45a9637f78624151e5d2f4e8d94752fbff6d3cabbf1db91d0cb04221,0,0.0,0,0.0,668b1327d3dc09b9affd2221da8527d31d439513dc7fd9abec16ac75478abc91,0ea4c8cb45a9637f78624151e5d2f4e8d94752fbff6d3cabbf1db91d0cb04221,8308bff324ee9e5b80cbce4c987bf9e2aca6ec0d38610286ae36a79c00f6b0a9,1205f6b417979053b48b706989edd8d994616a77d99269985fe7bb081e71014a,1.8745468038412647,3.2734328370737136,1954543759
37,2,identity,identity_label_permutation,identity_label_permutation,0.35,test,f6c6b27435fac9a1c7418d3b3f7a57de65ade7261359e8368f29479c8887fe02,0.4124015748031496,0.4311810224533807,2.00911725359927,source raw-value GP prediction in source standard units versus independently robust-standardized target test truth,identity,668b1327d3dc09b9affd2221da8527d31d439513dc7fd9abec16ac75478abc91,5872a236cf85904d4a5eac1a9abc4c4ea1b59a0284e0e67e704e46bbad6ddc45,0,0.0,0,0.0,668b1327d3dc09b9affd2221da8527d31d439513dc7fd9abec16ac75478abc91,5872a236cf85904d4a5eac1a9abc4c4ea1b59a0284e0e67e704e46bbad6ddc45,5904af3890f5827b2fc50cdb27e528a720584e01c4b2006460463254ca9c2001,1205f6b417979053b48b706989edd8d994616a77d99269985fe7bb081e71014a,1.8745468038412647,3.2734328370737136,1328425801
37,2,identity,identity_label_permutation,identity_label_permutation,0.7,test,f6c6b27435fac9a1c7418d3b3f7a57de65ade7261359e8368f29479c8887fe02,0.6145423228346457,0.6220442410373761,4.2606555687337755,source raw-value GP prediction in source standard units versus independently robust-standardized target test truth,identity,668b1327d3dc09b9affd2221da8527d31d439513dc7fd9abec16ac75478abc91,b1c81832ffd420f3755a48368bd1fcfdfc13905a48a7457f4364ae878391867d,0,0.0,0,0.0,668b1327d3dc09b9affd2221da8527d31d439513dc7fd9abec16ac75478abc91,b1c81832ffd420f3755a48368bd1fcfdfc13905a48a7457f4364ae878391867d,7c724200457735071128e7efbcc736b006914f0f65f1cd3441c9af1541ac2b09,1205f6b417979053b48b706989edd8d994616a77d99269985fe7bb081e71014a,1.8745468038412647,3.2734328370737136,1611150541
37,2,identity,identity_label_permutation,identity_label_permutation,1.0,test,f6c6b27435fac9a1c7418d3b3f7a57de65ade7261359e8368f29479c8887fe02,0.3030265748031496,0.29910941475826974,2.2763237746019183,source raw-value GP prediction in source standard units versus independently robust-standardized target test truth,identity,668b1327d3dc09b9affd2221da8527d31d439513dc7fd9abec16ac75478abc91,0ea4c8cb45a9637f78624151e5d2f4e8d94752fbff6d3cabbf1db91d0cb04221,0,0.0,0,0.0,668b1327d3dc09b9affd2221da8527d31d439513dc7fd9abec16ac75478abc91,0ea4c8cb45a9637f78624151e5d2f4e8d94752fbff6d3cabbf1db91d0cb04221,8308bff324ee9e5b80cbce4c987bf9e2aca6ec0d38610286ae36a79c00f6b0a9,1205f6b417979053b48b706989edd8d994616a77d99269985fe7bb081e71014a,1.8745468038412647,3.2734328370737136,2067253522
37,2,output_affine,none,output_affine,0.35,test,654f313f8e4880435b4df1dd48ab5ce1f6a4f3c0b19ee2120247c50f3b81c64c,0.9761318897637795,0.9016978346456693,1.1643660236710698,source raw-value GP prediction in source standard units versus independently robust-standardized target test truth,output_affine,668b1327d3dc09b9affd2221da8527d31d439513dc7fd9abec16ac75478abc91,5872a236cf85904d4a5eac1a9abc4c4ea1b59a0284e0e67e704e46bbad6ddc45,0,0.0,0,0.0,668b1327d3dc09b9affd2221da8527d31d439513dc7fd9abec16ac75478abc91,5872a236cf85904d4a5eac1a9abc4c4ea1b59a0284e0e67e704e46bbad6ddc45,d229219e84e73df1d76fed04bbee44dd5f0e391636536a1cd44b3621e97acfd7,1205f6b417979053b48b706989edd8d994616a77d99269985fe7bb081e71014a,1.8745468038412647,3.2734328370737136,587294325
37,2,output_affine,none,output_affine,0.7,test,654f313f8e4880435b4df1dd48ab5ce1f6a4f3c0b19ee2120247c50f3b81c64c,0.9579232283464567,0.859005905511811,3.6012560008879047,source raw-value GP prediction in source standard units versus independently robust-standardized target test truth,output_affine,668b1327d3dc09b9affd2221da8527d31d439513dc7fd9abec16ac75478abc91,b1c81832ffd420f3755a48368bd1fcfdfc13905a48a7457f4364ae878391867d,0,0.0,0,0.0,668b1327d3dc09b9affd2221da8527d31d439513dc7fd9abec16ac75478abc91,b1c81832ffd420f3755a48368bd1fcfdfc13905a48a7457f4364ae878391867d,286f705f08799b20cfbbcc4a65891bc1d421bff76fb44ecfc08066b3bbf544c6,1205f6b417979053b48b706989edd8d994616a77d99269985fe7bb081e71014a,1.8745468038412647,3.2734328370737136,824129557
37,2,output_affine,none,output_affine,1.0,test,654f313f8e4880435b4df1dd48ab5ce1f6a4f3c0b19ee2120247c50f3b81c64c,0.9800688976377953,0.9589074803149606,0.7097563961225423,source raw-value GP prediction in source standard units versus independently robust-standardized target test truth,output_affine,668b1327d3dc09b9affd2221da8527d31d439513dc7fd9abec16ac75478abc91,0ea4c8cb45a9637f78624151e5d2f4e8d94752fbff6d3cabbf1db91d0cb04221,0,0.0,0,0.0,668b1327d3dc09b9affd2221da8527d31d439513dc7fd9abec16ac75478abc91,0ea4c8cb45a9637f78624151e5d2f4e8d94752fbff6d3cabbf1db91d0cb04221,660705fb56c3709f5e7007ea6025ba4adcc902171c5d2415e7082d43de02680d,1205f6b417979053b48b706989edd8d994616a77d99269985fe7bb081e71014a,1.8745468038412647,3.2734328370737136,1250385512
37,2,scale_0.7,none,scale_0.7,0.35,test,654f313f8e4880435b4df1dd48ab5ce1f6a4f3c0b19ee2120247c50f3b81c64c,0.9928641732283464,0.9207677165354331,1.3208442124314141,source raw-value GP prediction in source standard units versus independently robust-standardized target test truth,scale_0.7,07877a5d64b6f2595a3e9415de4660adf2dcb2c917d2fd03742e2dad65713bb5,f1d88c836f93fd683260ad7c90df36c898ae5bdc338b93279bf0f5cdaca7f5d2,0,0.0,0,0.0,668b1327d3dc09b9affd2221da8527d31d439513dc7fd9abec16ac75478abc91,5872a236cf85904d4a5eac1a9abc4c4ea1b59a0284e0e67e704e46bbad6ddc45,14c0efe2f1ec66c5d5d59b16fb5d9792502ece7e9e0e15f3208c586ba60f7c38,1205f6b417979053b48b706989edd8d994616a77d99269985fe7bb081e71014a,1.8745468038412647,3.2734328370737136,576747478
